rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,local_result,anthropic_result,semantic_score_anthropic
5,Effective and taste good,I wish these were still available in multipacks.  They have become really difficult to find.  I love the texture of the gummies and they do not stick to your teeth.,[],B00KOCJEJC,B00KOCJEJC,AGVQJFWTGNXNOKM6BOGYN7RB3OPA,2016-10-02 21:27:43.000,0,True,Gummies desired in multipacks no longer available.,"Gummies: texture, rare, non-sticky, unavailable.",0.07692307692307691
5,Great shave,Get a great shave with this product and smell good to.,[],B0181LWMZ0,B0181LWMZ0,AEIY2WXJWZJSCUMR7S4F3AALGPEQ,2017-03-05 14:02:47.000,0,True,Get a great shaving experience easily.,"Great shave, good smell included.",0.29292929292929293
4,Four Stars,they work for my daughter !,[],B010HW5HV2,B010HW5HV2,AEC75WKIIIK4LDQFKNOKWNFZUYJA,2016-05-05 23:17:04.000,0,True,They are effective for my daughter.,Family employs them for daughter.,0.1818181818181818
2,Blades,These blade did not work as well as my other blades,[],B07XDTYNMP,B07XDTYNMP,AGIYSA62BZULHNSJTMPAT5IC3MLQ,2020-03-14 00:40:51.888,0,True,Blade was not satisfactory performance.,Blades underperformed compared to others.,0.10000000000000002
5,exactly what i ordered + happy with my purchase,under arm deodorant exactly what it is use for,[],B004X8JLN2,B004X8JLN2,AE54OXZJ3A4QXJLDRE37JABF4WAQ,2022-01-05 01:17:57.204,0,True,Deodorant to prevent body odor.,"Deodorant prevents underarm odor, perspiration.",0.3
5,Great for Doterra OnGuard,"I use one of these bottles for Doterra's OnGuard cleaner concentrate to clean my kitchen. I love it.  It works great and sprays perfectly. The glass seems nice and thick.<br /><br />The other bottle I use for an oil & essential oils mixture for wood polish. Seems to work fine without clogging.<br /><br />Update: These bottles are pretty tough, but still no match for a 3 foot drop to my tile floor. I bought these eight months ago and I like them so much that I'm going to order another set.",[],B0759NDR71,B0759NDR71,AH7P2ZJ7NDT2NNVS7ZEGNEPT2J2Q,2019-07-08 19:33:02.993,0,True,Dterra oil bottle is very durable.,Glass spray bottles work great.,0.0909090909090909
4,A bit small.,"It's a little small but works just fine. I was able to fit all my travel sized items in it with no problems, enough for a 10-day trip. Just 4 stars instead of 5 because of its smaller size.",[],B00LIAZ8OO,B00LIAZ8OO,AH7P2ZJ7NDT2NNVS7ZEGNEPT2J2Q,2016-06-20 15:31:30.000,0,False,Small bag meets travel needs adequately.,"Compact, functional, fits travel essentials.",0.0909090909090909
5,Very sturdy!,[[VIDEOID:52e8d70620797cc4ee762797131ca24c]] These press ons are extremely sturdy! Not flimsy at all. It had just enough flexibility to shape up to fit perfectly! I love them and will be purchasing again! I designed these myself!!,[],B094J5PQZP,B094J5PQZP,AHYHK7JKOZ7F7TUDXUWSONLITJJQ,2022-06-12 03:57:39.749,0,True,"Press-ons strong, flexible, and sturdy.","Sturdy, flexible, perfect, self-designed press-ons.",0.39860139860139854
3,The curls do not revert to original pattern after wetting,I did a quick weave and have had the hair in for two weeks. The hair is really pretty. The only thing is the hair gets nappy near the nape area and once wet the curls do not revert. Would not recommend for long term wear only for an occasion or if you want a quick style. The pic attached is how the hair looks after wetting and detangling also before wetting. I would suggest order longer lengths so you can finger comb instead of actually having to brush the kinks out with the shorter length. It was cute while it lasted though. Remember you get what you pay for! I’m not upset I only needed a quick style so it’s cool.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71J2kJV0X8L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71J2kJV0X8L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71J2kJV0X8L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ncz-feiLL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ncz-feiLL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ncz-feiLL.jpg', 'attachment_type': 'IMAGE'}]",B0788GCSVY,B0788GCSVY,AHYHK7JKOZ7F7TUDXUWSONLITJJQ,2018-11-17 01:48:44.723,3,True,Hair weave has limited durability.,"Pretty, but tangles when wet.",0.0
3,Three Stars,No comment,[],B00756SMTS,B00756SMTS,AFQKWXGOZ6N33TEWPESQEA7NQWIA,2015-10-11 17:10:04.000,0,True,No information is available.,"I apologize, but the text you provided simply says ""No comment"". There is no additional content for me to summarize into 5 words. If you have a different text passage you'd like me to attempt summarizing, please provide it and I'll do my best to summarize it concisely in exactly 5 words.",0.034482758620689655
5,100% happy thank you :-),100% happy thank you :-),[],B072N95X6P,B072N95X6P,AHIFWJCLH3DZ5S6XBY7XKEKIFNMQ,2022-03-12 08:29:59.344,0,True,Expressing gratitude and extreme happiness.,Customer completely satisfied with service.,0.0
2,Not what I expected,"It's a little... weird... It's the only word I can think of to describe it. It works, and not it pumps up the volume of your hair, but it also adds a great deal of stickiness. Also, it's delivery method is a little odd. Blowing powder into the root of your hair isn't a strange thing per se, but this doesn't seem to deliver it in an even flow. Probably will not purchase again. I love the other Cake products though! The hairspray for example is terrific!",[],B07731H8YF,B07731H8YF,AGW47FN4SDTHI2VLAZPPRTTJHVYQ,2021-02-22 13:22:41.505,1,True,Disappointing hair thickening root powder experience.,"Sticky, uneven, weird, works, passable.",0.0
1,Cheap product,Not good,[],B08TTP42Q1,B08TTP42Q1,AEMZX2FHIAL2R6YPCIXUSWFRB33Q,2021-08-15 05:59:56.471,0,True,Negative opinion expressed.,"I apologize, but the text ""Not good"" is already less than 5 words. It is not possible to summarize it further into exactly 5 words without adding extraneous information. The original text itself can be considered a concise summary.",0.0
5,What a Blessing,"Love, Love Love this brush. Dogs don't mind it and it is so easy to clean with a bush of the button. Highly recommend",[],B08VMRRCP5,B08VMRRCP5,AGPSLW4UG4AWFP6AYDV4AFGSHMWQ,2021-04-27 19:03:08.658,0,True,Effective dog brush with easy cleaning.,"Lovable, effective, easy-to-clean dog brush.",0.47552447552447547
5,Such a lovely fragrance,Smells divine!,[],B00HLJ1DRW,B00HLJ1DRW,AERBGR3GPGZ4IJMR3C2SYO64PVLQ,2015-02-01 19:56:31.000,1,True,The food smells great.,Fragrance pleases the olfactory senses.,0.11111111111111112
2,Left my hair dull,Was looking for a good shine shampoo and conditioner.  This did exactly the opposite.  Made my hair super dry and dull.,[],B07ZHN3QTG,B07ZHN3QTG,AF6N3BBR32UMXX276IR7CTZTVTQA,2021-12-09 20:22:43.113,0,True,"Shampoo caused dry, dull hair issue.",Shampoo and conditioner disappointed; hair dry.,0.25
1,Huge,Either my head is too small or these are HUGE.... They fall off after a few minutes of low intensity activity 😒,[],B07HDZ6Z6V,B07HDZ6Z6V,AH2KRJCMDPAGIOGC4MOAQEIHGE2A,2021-04-01 01:34:38.661,2,True,Hair clips are inconveniently falling off.,"Headphones too large, constantly falling.",0.0909090909090909
2,No,I don’t like them at all they stretch but I would say a little too much... They don’t stay to the hair... I wouldn’t recommend,[],B0767M54JB,B0767M54JB,AE4R34JAQMBCEAPRJI5ZAYDVBD4A,2020-06-07 09:00:47.864,1,True,Hair curlers don’t stay on well.,"Stretchy, slips, disappointing, not recommended.",0.0
5,My favorite eyelash and eyeliner kit ever!!!!!,"I love these eyelashes. I especially love that they offer the eyeliner in brown, black and clear. It's also great that I can wear my favorite eyelashes that normally require glue with this eyeliner without the need of glue. The eyelashes included in the kit are a good everyday eyelash. I also like that I can purchase their eyeliner separately if I want instead of having to buy the kit again. I've worn these lashes all day and even slept in them a night or two just to see how well they'd hold up. They held up amazingly. I've purchased an additional black and clear eyeliner to go with my kit. I prefer these over the magnetic eyeliner with magnetic lashes because it concerns me that the magnetic eyeliner may be found to have adverse effects at some point. Oh, additionally, this eyeliner goes on so well as a good as the adhesive works with the lashes it doesn't have a tacky feeling on your eye. With the exception of the eyeliner holding the lashes in so well, you'd never know it has an adhesive to it. This is my absolute favorite lash kit ever. It's worth the money. You won't regret this purchase.",[],B088D2ZCD5,B088D2ZCD5,AEI2KJ3JMMUJ4NIVIV64ST4TLMKQ,2020-06-23 14:57:56.710,5,True,"Easy, comfortable magnetic eyelashes a plus.",Eyelash kit exceeds expectations greatly.,0.0909090909090909
2,Two Stars,Linestone lost.,[],B00XG58VDY,B00XG58VDY,AGNNX5XDIN5SHDOKFX2QOUE32B5A,2016-05-06 05:07:13.000,0,True,Object of the correct spellingnowledge.,Linestone defeated in unknown conflict.,0.0
3,Satisfactory,Nice little kit for the price. I don't believe it's a quarter jaw...too big.,[],B07CQB9H3D,B07CQB9H3D,AFPTOUHUSNEB6JDSCWDMLS23L4CA,2018-09-12 23:47:33.895,0,True,Overpriced kit feels too big.,"Affordable kit, not quarter jaw.",0.10000000000000002
4,The inner elastic needs to be covered to avoid irritation when wearing,The pattern was excellent. The elastic used to make cap stay on the head should be covered . It fit well but irritated the scalp around the hairline.,[],B00OTJ2W18,B00OTJ2W18,AG4DEQCBVNCJPRHXC3S255BBJALQ,2020-02-28 16:07:46.647,0,True,The elastic irritated scalp around edges.,Pattern great; elastic irritates scalp.,0.4949494949494949
5,Will purchase again.,Worth the money and very comfortable,[],B008C2QZE8,B008C2QYPI,AG4DEQCBVNCJPRHXC3S255BBJALQ,2020-02-28 15:49:20.575,0,True,High-quality item good value received.,"Affordable, comfortable, and highly recommended.",0.0
5,Best mousse ever made!,The only mousse I've ever used that really gives my fine hair volume as promised. Have used it for years and won't use anything else because there's no point.,[],B00ALUWUBQ,B00ALUWUBQ,AHKLYY7DZ4RECGZXP6KUALGUFRJA,2016-03-25 20:39:11.000,4,True,Gives volume to fine hair effectively.,"Mousse delivers promised volume, unbeatable.",0.0909090909090909
5,This is so Great !!!,Makes perfect curls. You can go spiral or just wavy. Saves me alot of money on a perm cause now i can go strait or curly.,[],B0092MCQZ4,B01M1OFZOG,AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,2021-12-17 20:37:05.904,0,True,Heat styling tool for versatile hairstyles.,Versatile tool creates perfect curls.,0.1818181818181818
5,Great product,"I love this! Usually these are about $5 each, this is a wonderful price for the amount you get",[],B08393CSHT,B08393CSHT,AHCG7XEDVLOCFOQMZC26VE33NW2Q,2020-03-05 19:03:49.909,0,True,Great price for large product quantity.,"Great value: multiple items, low price.",0.16666666666666666
5,Five Stars,Smells so nice and my hair quality enjoys these too.,[],B000NHZSKC,B000NHZSKC,AFMHO73ZLBHUMB36EHB4GUFLM3SA,2018-10-18 11:30:21.695,0,True,Woman enjoys her hair products.,Hair loves nice-smelling quality products.,0.1818181818181818
5,Great product...Styles and Volumizes  Your Hair,Thick gel that helps your hair look fabulous while holding it in place.,[],B004FK48DG,B004FK48DG,AETOPBLLOVEAMSUYLIVTIKRWTGZA,2021-08-21 23:21:39.167,0,True,Gel for strong hair styling.,Gel holds hair in place.,0.20000000000000004
5,WOW!!,GREAT PRODUCT!! GREAT PRICE!!!,[],B07V9QBQTG,B07V9QBQTG,AH6U3RG4SKWXF4KNH3RC6VD5P4QQ,2020-11-15 21:30:13.779,0,True,High-quality item at low price.,"Great product, price. Highly recommended.",0.0909090909090909
5,LOVE THESE!!,"The colors are great, the price is out of this world!! I now have a color for any outfit!!",[],B082Z726F2,B082Z726F2,AH6U3RG4SKWXF4KNH3RC6VD5P4QQ,2020-11-15 21:29:00.207,1,True,"""The prices are very competitive too.""","Awesome colors, expensive, matches everything!",0.0
5,Great with the Halloween display.,Great with the Halloween display.,[],B001DYFIPY,B07Y6WBGQQ,AGCUONI7ZAZ4SCQWIUQCV7LRU7VQ,2015-11-12 20:49:16.000,0,True,Family enjoys Halloween decorations.,Halloween display excels in greatness.,0.11111111111111112
3,Ehh. Foil with soaked cotton balls accomplished the same ...,Ehh.  Foil with soaked cotton balls accomplished the same and have a more secure grip.,[],B01MDLG6II,B01MDLG6II,AEEZXJJJZMYYUHBQJ3E6Y5GYLD5Q,2017-11-27 06:54:09.527,0,True,Cotton balls foil provides better grip.,Foil-soaked cotton balls grip securely.,0.43333333333333335
5,Great dupe for C Thirbury,"I actually like the way this one sprays better than CT.  Lasts just as long, totally impressed.  I got 3 bottles for less than 1 CT.  I’m sold!",[],B01M6Y49AD,B01M6Y49AD,AHVOQ4CBGSXUQKOR2A3BPCV53YMA,2022-06-03 18:12:54.836,1,True,User likes new deodorant better than CT.,"Impressive, affordable alternative to CT.",0.08333333333333333
5,"It does work, but doesn't come off that easy. Makes my eyelashes a lot longer.","It makes my eyelashes a lot longer, saving me from having to wear falsies all the time.  It is waterproof, but it is a little difficult to take off.  I have tried all kinds of remover.  The best way I found is to put a warm washcloth over my eyes for a few minutes and then try to remove with makeup remover.  It is a bit wet when you first get it, so you really have to drag off the excess before applying.  After a few weeks, it is easier to apply.  It is still better than any mascara I have used.",[],B07Q69KHDK,B07Q69KHDK,AHVOQ4CBGSXUQKOR2A3BPCV53YMA,2019-07-27 15:52:24.672,4,True,Lengthening eyelashes with waterproof product.,Lengthens lashes; difficult to remove.,0.10000000000000002
